SENTENCE	TOKEN	TAG
113	I	O
113	'm	O
113	using	O
113	my	O
113	ASUS	O
113	netbook	O
113	or	O
113	Apple	O
113	iPad	O
113	.	O
114	Finally	O
114	got	O
114	around	O
114	to	O
114	installing	O
114	my	O
114	Cisco-Valet	O
114	.	O
115	Installation	B-aspect
115	was	O
115	easy	O
115	as	O
115	advertised	O
115	.	O
116	Had	O
116	couple	O
116	of	O
116	minor	O
116	questions	O
116	...	O
116	tech	O
116	support	O
116	number	O
116	provided	O
116	said	O
116	it	O
116	was	O
116	available	O
116	24\/1	O
116	.	O
117	Since	O
117	it	O
117	was	O
117	Sunday	O
117	,	O
117	was	O
117	very	O
117	skeptical	O
117	.	O
118	Made	O
118	call	O
118	which	O
118	was	O
118	immediately	O
118	answered	O
118	by	O
118	very	O
118	helpful	O
118	,	O
118	competent	O
118	tech	B-aspect
118	.	O
119	Best	O
119	tech	B-aspect
119	support	I-aspect
119	I	O
119	have	O
119	ever	O
119	experienced	O
119	.	O
120	Amazing	O
120	speed	B-aspect
120	and	O
120	easy	O
120	to	O
120	set	B-aspect
120	up	I-aspect
120	.	O
121	Very	O
121	good	O
121	range	B-aspect
121	and	O
121	seemed	O
121	to	O
121	be	O
121	better	O
121	in	O
121	the	O
121	horizontal	O
121	position	O
121	.	O
122	I	O
122	get	O
122	complete	O
122	coverage	B-aspect
122	everywhere	O
122	in	O
122	my	O
122	house	O
122	-LRB-	O
122	about	O
122	3500	O
122	sq	O
122	ft	O
122	-RRB-	O
122	and	O
122	it	O
122	's	O
122	located	O
122	in	O
122	the	O
122	corner	O
122	of	O
122	my	O
122	basement	O
122	.	O
123	I	O
123	'll	O
123	report	O
123	back	O
123	after	O
123	I	O
123	have	O
123	it	O
123	up	O
123	and	O
123	running	O
123	for	O
123	a	O
123	while	O
123	.	O
124	Ok	O
124	...	O
124	.	O
125	Let	O
125	me	O
125	start	O
125	by	O
125	saying	O
125	that	O
125	home	O
125	networking	O
125	is	O
125	bane	O
125	of	O
125	my	O
125	existence	O
125	.	O
126	I	O
126	must	O
126	live	O
126	in	O
126	some	O
126	sort	O
126	of	O
126	black	O
126	hole	O
126	as	O
126	I	O
126	have	O
126	been	O
126	through	O
126	several	O
126	different	O
126	routers	O
126	in	O
126	attempts	O
126	to	O
126	have	O
126	my	O
126	wireless	O
126	network	O
126	up	O
126	to	O
126	the	O
126	standard	O
126	I	O
126	believe	O
126	it	O
126	should	O
126	be	O
126	.	O
127	The	O
127	set	B-aspect
127	up	I-aspect
127	for	O
127	this	O
127	product	O
127	was	O
127	a	O
127	breeze	O
127	.	O
128	Real	O
128	piece	O
128	of	O
128	cake	O
128	.	O
129	Surprisingly	O
129	,	O
129	everything	O
129	seems	O
129	to	O
129	work	B-aspect
129	well	O
129	.	O
130	My	O
130	2	O
130	XBoxs	O
130	,	O
130	Ipod	O
130	,	O
130	Iphone	O
130	,	O
130	Ipad	O
130	are	O
130	all	O
130	catching	O
130	a	O
130	nice	O
130	strong	O
130	signal	B-aspect
130	.	O
131	No	O
131	drops	O
131	...	O
131	The	O
131	only	O
131	problem	O
131	I	O
131	have	O
131	had	O
131	so	O
131	far	O
131	is	O
131	my	O
131	Apple	O
131	TV	O
131	which	O
131	was	O
131	operating	O
131	on	O
131	the	O
131	5.0	O
131	Ghz	O
131	signal	O
131	.	O
132	It	O
132	did	O
132	drop	O
132	-LRB-	O
132	just	O
132	once	O
132	-RRB-	O
132	.	O
133	Now	O
133	I	O
133	have	O
133	only	O
133	been	O
133	using	O
133	this	O
133	for	O
133	a	O
133	few	O
133	days	O
133	so	O
133	this	O
133	is	O
133	a	O
133	very	O
133	early	O
133	review	O
133	.	O
134	My	O
134	B	O
134	+	O
134	could	O
134	grow	O
134	to	O
134	an	O
134	A	O
134	if	O
134	things	O
134	stay	O
134	on	O
134	course	O
134	.	O
135	I	O
135	'm	O
135	hopeful	O
135	!!!	O
136	Addition	O
136	on	O
136	4\/14\/2011	O
136	\*\*\*	O
136	I	O
136	've	O
136	just	O
136	had	O
136	the	O
136	2nd	O
136	router	B-aspect
136	of	O
136	this	O
136	model	O
136	go	O
136	bad	O
136	inside	O
136	of	O
136	5	O
136	months	O
136	.	O
137	After	O
137	the	O
137	problem	O
137	I	O
137	recounted	O
137	below	O
137	concerning	O
137	the	O
137	first	O
137	unit	O
137	,	O
137	I	O
137	got	O
137	a	O
137	replacement	O
137	and	O
137	put	O
137	the	O
137	replacement	O
137	in	O
137	service	O
137	.	O
138	Last	O
138	night	O
138	I	O
138	needed	O
138	to	O
138	reset	B-aspect
138	the	O
138	router	O
138	.	O
139	I	O
139	unplugged	O
139	it	O
139	,	O
139	plugged	O
139	it	O
139	back	O
139	in	O
139	,	O
139	and	O
139	the	O
139	power	B-aspect
139	supply	I-aspect
139	failed	O
139	.	O
140	I	O
140	used	O
140	a	O
140	previous	O
140	router	O
140	for	O
140	more	O
140	than	O
140	six	O
140	years	O
140	without	O
140	a	O
140	single	O
140	problem	O
140	.	O
141	This	O
141	model	B-aspect
141	router	I-aspect
141	has	O
141	now	O
141	failed	O
141	me	O
141	twice	O
141	in	O
141	the	O
141	short	O
141	span	O
141	of	O
141	time	O
141	mentioned	O
141	.	O
142	There	O
142	are	O
142	too	O
142	many	O
142	competitors	O
142	in	O
142	the	O
142	price	O
142	range	O
142	to	O
142	take	O
142	a	O
142	chance	O
142	on	O
142	this	O
142	shoddy	O
142	model	O
142	.	O
143	No	O
143	wonder	O
143	they	O
143	had	O
143	to	O
143	offer	O
143	a	O
143	`	O
143	life-time	O
143	'	O
143	warranty	O
143	on	O
143	it	O
143	.	O
144	They	O
144	'll	O
144	be	O
144	sending	O
144	plenty	O
144	of	O
144	them	O
144	out	O
144	.	O
145	However	O
145	,	O
145	you	O
145	may	O
145	not	O
145	want	O
145	to	O
145	be	O
145	without	O
145	a	O
145	router	O
145	for	O
145	the	O
145	time	O
145	it	O
145	takes	O
145	them	O
145	to	O
145	replace	O
145	this	O
145	-LRB-	O
145	if	O
145	you	O
145	buy	O
145	it	O
145	-RRB-	O
145	when	O
145	it	O
145	fails	O
145	.	O
146	Avoid	O
146	this	O
146	model	B-aspect
146	like	O
146	the	O
146	plague	O
146	.	O
147	\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*	O
147	I	O
147	'd	O
147	had	O
147	a	O
147	previous	O
147	wireless	O
147	router	O
147	for	O
147	years	O
147	that	O
147	worked	O
147	fine	O
147	.	O
148	However	O
148	,	O
148	some	O
148	of	O
148	the	O
148	latest	O
148	bandwidth	B-aspect
148	hogging	I-aspect
148	software	I-aspect
148	was	O
148	starting	O
148	to	O
148	bog	O
148	it	O
148	down	O
148	,	O
148	to	O
148	the	O
148	point	O
148	where	O
148	I	O
148	was	O
148	having	O
148	to	O
148	reset	O
148	it	O
148	and	O
148	my	O
148	computer	O
148	far	O
148	too	O
148	often	O
148	in	O
148	order	O
148	to	O
148	reclaim	O
148	a	O
148	dropped	O
148	Internet	B-aspect
148	connection	I-aspect
148	.	O
149	PROS	O
149	:	O
149	So	O
149	off	O
149	I	O
149	went	O
149	to	O
149	get	O
149	a	O
149	faster	O
149	router	B-aspect
149	,	O
149	and	O
149	this	O
149	one	O
149	did	O
149	the	O
149	job	O
149	I	O
149	bought	O
149	it	O
149	for	O
149	admirably	O
149	.	O
150	Set	B-aspect
150	up	I-aspect
150	was	O
150	smooth	O
150	,	O
150	and	O
150	both	O
150	wired	O
150	and	O
150	wireless	O
150	devices	O
150	worked	O
150	very	O
150	well	O
150	on	O
150	it	O
150	.	O
151	The	O
151	bandwidth	O
151	hogs	O
151	were	O
151	no	O
151	longer	O
151	locking	O
151	up	O
151	my	O
151	network	O
151	,	O
151	and	O
151	rainbows	O
151	filled	O
151	the	O
151	sky	O
151	.	O
152	HUGE	O
152	CON	O
152	:	O
152	While	O
152	I	O
152	was	O
152	in	O
152	the	O
152	setup	O
152	screen	O
152	one	O
152	day	O
152	to	O
152	double	O
152	check	O
152	my	O
152	wireless	O
152	network	O
152	password	O
152	,	O
152	I	O
152	noticed	O
152	that	O
152	a	O
152	link	O
152	had	O
152	appeared	O
152	announcing	O
152	the	O
152	presence	O
152	of	O
152	a	O
152	firmware	O
152	upgrade	O
152	.	O
153	Normally	O
153	I	O
153	have	O
153	found	O
153	this	O
153	to	O
153	be	O
153	a	O
153	good	O
153	thing	O
153	.	O
154	My	O
154	blu-ray	O
154	player	O
154	and	O
154	WD	O
154	Live	O
154	TV	O
154	box	O
154	normally	O
154	lean	O
154	back	O
154	,	O
154	smile	O
154	,	O
154	and	O
154	light	O
154	up	O
154	a	O
154	smoke	O
154	after	O
154	a	O
154	good	O
154	firmware	O
154	upgrade	O
154	,	O
154	and	O
154	perform	B-aspect
154	well	O
154	forever	O
154	thereafter	O
154	.	O
155	Well	O
155	,	O
155	not	O
155	this	O
155	box	O
155	.	O
156	halfway	O
156	through	O
156	the	O
156	firmware	B-aspect
156	upgrade	I-aspect
156	progress	O
156	bar	O
156	,	O
156	the	O
156	infamous	O
156	browser	O
156	``	O
156	Page	O
156	not	O
156	found	O
156	''	O
156	screen	O
156	replaced	O
156	most	O
156	of	O
156	the	O
156	router	O
156	's	O
156	interface	O
156	.	O
157	The	O
157	network	B-aspect
157	was	O
157	down	O
157	,	O
157	the	O
157	Internet	B-aspect
157	connection	I-aspect
157	was	O
157	gone	O
157	,	O
157	and	O
157	the	O
157	router	B-aspect
157	was	O
157	completely	O
157	unresponsive	O
157	.	O
158	After	O
158	that	O
158	,	O
158	the	O
158	router	B-aspect
158	would	O
158	never	O
158	even	O
158	respond	O
158	to	O
158	its	O
158	own	O
158	internal	O
158	browser	O
158	link	O
158	.	O
159	No	O
159	amount	O
159	of	O
159	tech	O
159	support	O
159	or	O
159	troubleshooting	O
159	research	O
159	solved	O
159	this	O
159	issue	O
159	.	O
160	It	O
160	had	O
160	become	O
160	well	O
160	and	O
160	truly	O
160	a	O
160	door	O
160	stop	O
160	.	O
161	WRAP	O
161	UP	O
161	:	O
161	I	O
161	exchanged	O
161	the	O
161	router	O
161	for	O
161	another	O
161	of	O
161	the	O
161	same	O
161	model	O
161	.	O
162	I	O
162	was	O
162	pleased	O
162	with	O
162	its	O
162	operation	B-aspect
162	before	O
162	the	O
162	attempted	O
162	firmware	B-aspect
162	update	I-aspect
162	.	O
163	So	O
163	I	O
163	'll	O
163	live	O
163	with	O
163	the	O
163	new	O
163	one	O
163	as	O
163	boxed	O
163	,	O
163	and	O
163	never	O
163	be	O
163	foolish	O
163	enough	O
163	to	O
163	let	O
163	NetGear	O
163	try	O
163	to	O
163	make	O
163	it	O
163	better	O
163	,	O
163	ever	O
163	again	O
163	.	O
164	I	O
164	see	O
164	from	O
164	other	O
164	reviews	O
164	that	O
164	this	O
164	has	O
164	been	O
164	a	O
164	fairly	O
164	common	O
164	issue	O
164	with	O
164	this	O
164	router	O
164	.	O
165	Too	O
165	bad	O
165	I	O
165	did	O
165	n't	O
165	look	O
165	here	O
165	first	O
165	.	O
166	I	O
166	bought	O
166	it	O
166	at	O
166	Best	O
166	Buy	O
166	without	O
166	reading	O
166	the	O
166	reviews	O
166	first	O
166	.	O
167	In	O
167	the	O
167	end	O
167	I	O
167	would	O
167	recommend	O
167	that	O
167	you	O
167	go	O
167	with	O
167	a	O
167	different	O
167	router	O
167	,	O
167	If	O
167	you	O
167	decide	O
167	to	O
167	get	O
167	this	O
167	one	O
167	,	O
167	either	O
167	never	O
167	do	O
167	a	O
167	firmware	B-aspect
167	update	I-aspect
167	,	O
167	or	O
167	do	O
167	it	O
167	right	O
167	away	O
167	so	O
167	that	O
167	if	O
167	the	O
167	router	O
167	fails	O
167	,	O
167	you	O
167	are	O
167	within	O
167	the	O
167	easy	O
167	exchange	B-aspect
167	period	I-aspect
167	.	O
168	Bought	O
168	this	O
168	router	O
168	about	O
168	a	O
168	month	O
168	ago	O
168	to	O
168	replace	O
168	an	O
168	old	O
168	LinkSys	O
168	unit	O
168	.	O
169	I	O
169	use	O
169	it	O
169	primarily	O
169	for	O
169	Ethernet	O
169	connections	O
169	to	O
169	several	O
169	computers	O
169	and	O
169	one	O
169	wireless	O
169	connection	O
169	to	O
169	a	O
169	laptop	O
169	.	O
170	No	O
170	problems	O
170	with	O
170	any	O
170	of	O
170	those	O
170	connections	B-aspect
170	.	O
171	The	O
171	laptop	O
171	is	O
171	one	O
171	floor	O
171	vertically	O
171	and	O
171	about	O
171	20	O
171	feet	O
171	horizontally	O
171	away	O
171	from	O
171	the	O
171	router	O
171	.	O
172	The	O
172	ability	O
172	to	O
172	connect	B-aspect
172	an	O
172	external	O
172	hard	O
172	drive	O
172	to	O
172	the	O
172	router	O
172	is	O
172	a	O
172	nice	O
172	feature	B-aspect
172	when	O
172	backing	O
172	up	O
172	from	O
172	my	O
172	various	O
172	computers	O
172	.	O
173	I	O
173	am	O
173	a	O
173	novice	O
173	at	O
173	this	O
173	stuff	O
173	but	O
173	it	O
173	was	O
173	extremely	O
173	easy	O
173	to	O
173	set	B-aspect
173	the	O
173	router	O
173	up	O
173	.	O
174	The	O
174	wireless	O
174	portion	O
174	has	O
174	a	O
174	``	O
174	guest	O
174	''	O
174	setting	O
174	that	O
174	allows	O
174	visitors	O
174	to	O
174	access	O
174	the	O
174	internet	O
174	but	O
174	not	O
174	your	O
174	network	O
174	.	O
175	So	O
175	far	O
175	the	O
175	router	O
175	has	O
175	worked	B-aspect
175	well	O
175	.	O
176	My	O
176	only	O
176	complaint	O
176	to	O
176	date	O
176	is	O
176	that	O
176	it	O
176	dropped	O
176	the	O
176	security	B-aspect
176	settings	I-aspect
176	once	O
176	and	O
176	I	O
176	am	O
176	not	O
176	sure	O
176	why	O
176	;	O
176	do	O
176	n't	O
176	know	O
176	if	O
176	it	O
176	was	O
176	something	O
176	that	O
176	I	O
176	did	O
176	or	O
176	if	O
176	it	O
176	was	O
176	a	O
176	malfunction	O
176	of	O
176	the	O
176	router	O
176	.	O
177	The	O
177	DD-WRT	O
177	-LRB-	O
177	Professional	O
177	-RRB-	O
177	firmware	O
177	V24-SP2	O
177	build	O
177	19152	O
177	for	O
177	the	O
177	WHR-HP-G300N	O
177	that	O
177	comes	O
177	from	O
177	Buffalo	O
177	's	O
177	website	O
177	does	O
177	not	O
177	hold	O
177	a	O
177	wireless	O
177	signal	O
177	.	O
178	After	O
178	much	O
178	frustration	O
178	,	O
178	I	O
178	finally	O
178	upgraded	O
178	the	O
178	firmware	O
178	to	O
178	the	O
178	latest	O
178	DD-WRT	B-aspect
178	firmware	I-aspect
178	at	O
178	DD-WRT	B-aspect
178	's	I-aspect
178	website	O
178	and	O
178	it	O
178	resolved	O
178	all	O
178	my	O
178	problems	O
178	.	O
179	It	O
179	seems	O
179	that	O
179	Buffalo	O
179	does	O
179	n't	O
179	put	O
179	a	O
179	lot	O
179	of	O
179	effort	O
179	to	O
179	work	O
179	on	O
179	their	O
179	Professional	O
179	DD-WRT	O
179	firmwares	O
179	.	O
180	You	O
180	should	O
180	use	O
180	the	O
180	firmware	B-aspect
180	on	O
180	the	O
180	DD-WRT	O
180	website	O
180	instead	O
180	.	O
181	It	O
181	was	O
181	working	O
181	good	O
181	for	O
181	4	O
181	months	O
181	.	O
182	Now	O
182	even	O
182	2.4	O
182	GHz	O
182	Signals	O
182	are	O
182	NOT	O
182	working	O
182	.	O
183	I	O
183	have	O
183	to	O
183	had	O
183	to	O
183	keep	O
183	my	O
183	laptop	O
183	within	O
183	1	O
183	meter	O
183	radius	O
183	in	O
183	order	O
183	to	O
183	get	O
183	the	O
183	2.4	O
183	GHZ	O
183	Signals	O
183	.	O
184	Contacted	O
184	Customer	O
184	Support	O
184	.	O
185	They	O
185	said	O
185	your	O
185	3	O
185	months	O
185	warranty	O
185	is	O
185	over	O
185	.	O
186	Now	O
186	I	O
186	am	O
186	thinking	O
186	either	O
186	buy	O
186	the	O
186	expensive	O
186	warranty	O
186	or	O
186	buy	O
186	another	O
186	router	O
186	.	O
187	This	O
187	is	O
187	my	O
187	3rd	O
187	router	O
187	from	O
187	Netgear	O
187	.	O
188	The	O
188	first	O
188	2	O
188	routers	B-aspect
188	worked	O
188	good	O
188	for	O
188	years	O
188	.	O
189	4	O
189	months	O
189	ago	O
189	,	O
189	I	O
189	bought	O
189	this	O
189	and	O
189	stuck	O
189	with	O
189	it	O
189	.	O
190	The	O
190	customer	B-aspect
190	support	I-aspect
190	is	O
190	very	O
190	rude	O
190	.	O
191	I	O
191	am	O
191	really	O
191	surprising	O
191	how	O
191	such	O
191	a	O
191	mandatory	O
191	product	O
191	for	O
191	every	O
191	house	O
191	hold	O
191	suddently	O
191	does	O
191	n't	O
191	work	O
191	and	O
191	the	O
191	custmer	O
191	support	O
191	says	O
191	you	O
191	have	O
191	only	O
191	3	O
191	months	O
191	warranty	O
191	.	O
192	And	O
192	the	O
192	product	O
192	was	O
192	$	O
192	100	O
192	and	O
192	their	O
192	1	O
192	hour	O
192	service	O
192	is	O
192	$	O
192	55	O
192	.	O
193	Hopless	O
193	product	B-aspect
193	,	O
193	Hopeless	O
193	Company	B-aspect
193	and	O
193	Hopeless	O
193	Customer	B-aspect
193	Support	I-aspect
193	.	O
194	The	O
194	Netgear	O
194	Router	O
194	was	O
194	simple	O
194	to	O
194	set	B-aspect
194	up	I-aspect
194	and	O
194	has	O
194	worked	B-aspect
194	well	O
194	for	O
194	the	O
194	last	O
194	couple	O
194	to	O
194	few	O
194	months	O
194	I	O
194	have	O
194	had	O
194	it	O
194	.	O
195	I	O
195	am	O
195	very	O
195	happy	O
195	with	O
195	this	O
195	product	B-aspect
195	and	O
195	the	O
195	price	B-aspect
195	was	O
195	very	O
195	reasonable	O
195	given	O
195	its	O
195	features	O
195	and	O
195	specifications	O
195	.	O
196	I	O
196	bought	O
196	this	O
196	router	O
196	not	O
196	quite	O
196	one	O
196	year	O
196	ago	O
196	and	O
196	am	O
196	already	O
196	shopping	O
196	for	O
196	it	O
196	's	O
196	replacement	O
196	.	O
197	It	O
197	worked	B-aspect
197	reasonably	O
197	well	O
197	for	O
197	a	O
197	while	O
197	,	O
197	although	O
197	it	O
197	frequently	O
197	was	O
197	barely	O
197	able	O
197	to	O
197	keep	O
197	up	O
197	when	O
197	I	O
197	tried	O
197	to	O
197	stream	O
197	movies	O
197	,	O
197	which	O
197	was	O
197	a	O
197	big	O
197	part	O
197	of	O
197	the	O
197	reason	O
197	I	O
197	went	O
197	to	O
197	a	O
197	faster	O
197	router	O
197	in	O
197	the	O
197	first	O
197	place	O
197	.	O
198	The	O
198	hard	O
198	drive	O
198	I	O
198	had	O
198	attached	O
198	to	O
198	the	O
198	USB	B-aspect
198	port	I-aspect
198	was	O
198	sometimes	O
198	accessible	O
198	,	O
198	sometimes	O
198	not	O
198	.	O
199	Range	B-aspect
199	was	O
199	comparable	O
199	to	O
199	,	O
199	or	O
199	possibly	O
199	slightly	O
199	worse	O
199	than	O
199	the	O
199	old	O
199	Linksys	O
199	router	O
199	I	O
199	had	O
199	been	O
199	using	O
199	for	O
199	years	O
199	.	O
200	And	O
200	finally	O
200	,	O
200	in	O
200	early	O
200	June	O
200	,	O
200	this	O
200	router	B-aspect
200	stopped	O
200	broadcasting	O
200	an	O
200	internet	O
200	signal	O
200	.	O
201	The	O
201	internal	O
201	network	O
201	still	O
201	functioned	O
201	,	O
201	but	O
201	it	O
201	would	O
201	not	O
201	pass	O
201	through	O
201	the	O
201	internet	B-aspect
201	signal	I-aspect
201	from	O
201	the	O
201	cable	O
201	modem	O
201	.	O
202	I	O
202	thought	O
202	it	O
202	might	O
202	possibly	O
202	be	O
202	the	O
202	modem	O
202	or	O
202	ISP	O
202	until	O
202	I	O
202	hooked	O
202	the	O
202	old	O
202	trusty	O
202	Linksys	B-aspect
202	back	O
202	up	O
202	to	O
202	it	O
202	and	O
202	it	O
202	worked	O
202	fine	O
202	.	O
203	And	O
203	now	O
203	,	O
203	Netgear	O
203	has	O
203	deleted	O
203	their	O
203	customer	O
203	service	O
203	number	O
203	from	O
203	their	O
203	website	O
203	.	O
204	I	O
204	would	O
204	too	O
204	if	O
204	I	O
204	was	O
204	selling	O
204	garbage	O
204	like	O
204	this	O
204	.	O
205	I	O
205	will	O
205	be	O
205	going	O
205	back	O
205	to	O
205	a	O
205	Cisco-Linksys	O
205	product	O
205	going	O
205	forward	O
205	.	O
206	This	O
206	piece	O
206	of	O
206	junk	O
206	...	O
206	well	O
206	,	O
206	I	O
206	'll	O
206	probably	O
206	paint	O
206	a	O
206	bullseye	O
206	on	O
206	it	O
206	and	O
206	take	O
206	to	O
206	the	O
206	range	O
206	.	O
207	It	O
207	might	O
207	be	O
207	good	O
207	for	O
207	that	O
207	.	O
208	I	O
208	bought	O
208	this	O
208	set	O
208	it	O
208	up	O
208	and	O
208	would	O
208	not	O
208	connect	B-aspect
208	at	O
208	wireless	O
208	N	O
208	speeds	O
208	.	O
209	It	O
209	would	O
209	max	O
209	out	O
209	at	O
209	65	O
209	mbps	O
209	.	O
210	When	O
210	I	O
210	reset	O
210	it	O
210	,	O
210	like	O
210	unplugging	O
210	it	O
210	and	O
210	plugging	O
210	it	O
210	back	O
210	in	O
210	,	O
210	I	O
210	would	O
210	get	O
210	the	O
210	N	O
210	speeds	B-aspect
210	150	O
210	mbps	O
210	the	O
210	first	O
210	time	O
210	it	O
210	connected	O
210	and	O
210	would	O
210	transfer	O
210	files	O
210	at	O
210	that	O
210	speed	O
210	,	O
210	then	O
210	usually	O
210	next	O
210	time	O
210	I	O
210	connected	O
210	it	O
210	would	O
210	drop	O
210	back	O
210	to	O
210	65	O
210	or	O
210	52	O
210	mbps	O
210	and	O
210	stay	O
210	at	O
210	these	O
210	speeds	B-aspect
210	.	O
211	I	O
211	Googled	O
211	``	O
211	d-link	O
211	dir-655	O
211	65	O
211	mbps	O
211	max	O
211	''	O
211	and	O
211	found	O
211	that	O
211	a	O
211	lot	O
211	of	O
211	people	O
211	are	O
211	having	O
211	this	O
211	problem	O
211	.	O
212	Called	O
212	their	O
212	support	B-aspect
212	,	O
212	they	O
212	did	O
212	n't	O
212	have	O
212	a	O
212	clue	O
212	so	O
212	I	O
212	returned	O
212	it	O
212	and	O
212	I	O
212	am	O
212	looking	O
212	for	O
212	something	O
212	else	O
212	that	O
212	will	O
212	give	O
212	me	O
212	150	O
212	mbps	O
212	.	O
213	Purchased	O
213	this	O
213	on	O
213	Amazon	O
213	.	O
214	Selected	O
214	it	O
214	because	O
214	it	O
214	looked	O
214	easy	O
214	to	O
214	install	B-aspect
214	.	O
215	Followed	O
215	the	O
215	directions	O
215	exactly	O
215	using	O
215	the	O
215	provided	O
215	CD	O
215	.	O
216	Easy	O
216	enough	O
216	but	O
216	it	O
216	did	O
216	not	O
216	work	B-aspect
216	.	O
217	The	O
217	interface	B-aspect
217	was	O
217	atrocious	O
217	;	O
217	several	O
217	elements	O
217	simply	O
217	did	O
217	n't	O
217	work	O
217	at	O
217	all	O
217	.	O
218	Called	O
218	Netgear	O
218	tech	O
218	and	O
218	they	O
218	walked	O
218	me	O
218	through	O
218	an	O
218	additional	O
218	lenghtly	O
218	proceedure	O
218	.	O
219	Worked	B-aspect
219	fine	O
219	after	O
219	that	O
219	.	O
220	I	O
220	have	O
220	very	O
220	high	O
220	praise	O
220	for	O
220	the	O
220	tech	B-aspect
220	support	I-aspect
220	people	I-aspect
220	.	O
221	He	O
221	was	O
221	very	O
221	patient	O
221	with	O
221	me	O
221	.	O
222	I	O
222	am	O
222	extremely	O
222	happy	O
222	with	O
222	the	O
222	reault	O
222	.	O
223	The	O
223	device	B-aspect
223	is	O
223	small	B-aspect
223	and	O
223	well	O
223	designed	B-aspect
223	...	O
223	I	O
223	would	O
223	recomment	O
223	it	O
223	highly	O
224	I	O
224	purchased	O
224	a	O
224	M-10	O
224	valet	O
224	router	O
224	and	O
224	had	O
224	the	O
224	following	O
224	experience	O
224	.	O
225	The	O
225	wrong	O
225	router	O
225	was	O
225	in	O
225	the	O
225	box	O
225	-LRB-	O
225	new	O
225	not	O
225	refurb	O
225	-RRB-	O
225	.	O
226	Since	O
226	it	O
226	would	O
226	not	O
226	work	B-aspect
226	as	O
226	advertised	O
226	I	O
226	called	O
226	support	O
226	.	O
227	The	O
227	software	O
227	said	O
227	the	O
227	unit	O
227	had	O
227	the	O
227	wrong	O
227	serial	O
227	number	O
227	,	O
227	and	O
227	the	O
227	wrong	O
227	model	O
227	.	O
228	The	O
228	tech	O
228	continued	O
228	however	O
228	to	O
228	try	O
228	to	O
228	make	O
228	it	O
228	work	O
228	.	O
229	At	O
229	this	O
229	point	O
229	I	O
229	had	O
229	no	O
229	idea	O
229	they	O
229	had	O
229	put	O
229	the	O
229	wrong	O
229	unit	O
229	in	O
229	the	O
229	box	O
229	.	O
230	After	O
230	a	O
230	few	O
230	hours	O
230	the	O
230	tech	O
230	said	O
230	this	O
230	would	O
230	have	O
230	to	O
230	go	O
230	to	O
230	an	O
230	engineer	O
230	.	O
231	Meanwhile	O
231	most	O
231	of	O
231	the	O
231	units	O
231	functions	O
231	did	O
231	not	O
231	work	O
231	.	O
232	I	O
232	reinstalled	O
232	my	O
232	old	O
232	router	O
232	.	O
233	I	O
233	then	O
233	discovered	O
233	that	O
233	it	O
233	was	O
233	the	O
233	wrong	O
233	hardware	O
233	.	O
234	I	O
234	called	O
234	again	O
234	and	O
234	was	O
234	told	O
234	I	O
234	could	O
234	send	O
234	it	O
234	back	O
234	RMA	O
234	and	O
234	wait	O
234	for	O
234	a	O
234	new	O
234	unit	O
234	,	O
234	purchase	O
234	another	O
234	and	O
234	they	O
234	would	O
234	do	O
234	a	O
234	credit	O
234	card	O
234	hold	O
234	until	O
234	they	O
234	got	O
234	the	O
234	unit	O
234	back	O
234	.	O
235	Or	O
235	I	O
235	could	O
235	return	O
235	it	O
235	to	O
235	the	O
235	store	O
235	.	O
236	After	O
236	about	O
236	5	O
236	hours	O
236	of	O
236	frustration	O
236	I	O
236	did	O
236	not	O
236	feel	O
236	any	O
236	love	O
236	for	O
236	these	O
236	choices	O
236	.	O
237	They	O
237	caused	O
237	the	O
237	problem	O
237	,	O
237	ie	O
237	wrong	O
237	product	O
237	in	O
237	the	O
237	box	O
237	,	O
237	the	O
237	service	B-aspect
237	tech	I-aspect
237	failed	O
237	to	O
237	believe	O
237	what	O
237	the	O
237	software	O
237	said	O
237	was	O
237	wrong	O
237	.	O
238	I	O
238	did	O
238	get	O
238	appologies	O
238	-LRB-	O
238	canned	O
238	-RRB-	O
238	,	O
238	the	O
238	case	O
238	number	O
238	was	O
238	120118-004972	O
238	if	O
238	someone	O
238	at	O
238	cisco	O
238	that	O
238	cares	O
238	reads	O
238	this	O
238	.	O
239	THIS	O
239	ROUTER	B-aspect
239	IS	O
239	AWESOM	O
239	BUT	O
239	IT	O
239	WILL	O
239	ONLY	O
239	SUPPORT	O
239	1	O
239	XBOX	O
239	WE	O
239	HAVE	O
239	3	O
239	AND	O
239	YOU	O
239	CAN	O
239	NEVER	O
239	GET	O
239	MORE	O
239	THAN	O
239	1	O
239	TO	O
239	HAVE	O
239	A	O
239	OPEN	O
239	NAT	O
239	TYPE	O
239	THE	O
239	OTHERS	O
239	ARE	O
239	USUALY	O
239	MODERATE	O
239	OR	O
239	STRICT	O
239	WHEN	O
239	I	O
239	CONTACED	O
239	SUPPORT	O
239	THEY	O
239	WERE	O
239	VERY	O
239	NICE	O
239	AND	O
239	TRIED	O
239	THRE	O
239	BEST	O
239	TO	O
239	GET	O
239	IT	O
239	WORKING	O
239	RIGHT	O
239	BUT	O
239	TO	O
239	NO	O
239	AVAIL	O
