SENTENCE	TOKEN	TAG
1162	food	B-aspect
1162	is	O
1162	amazing	O
1162	,	O
1162	rich	O
1162	pastas	B-aspect
1162	and	O
1162	fresh	O
1162	doughy	O
1162	pizza	B-aspect
1162	.	O
1163	Best	O
1163	of	O
1163	all	O
1163	is	O
1163	the	O
1163	warm	O
1163	vibe	B-aspect
1163	,	O
1163	the	O
1163	owner	B-aspect
1163	is	O
1163	super	O
1163	friendly	O
1163	and	O
1163	service	B-aspect
1163	is	O
1163	fast	O
1163	.	O
1164	If	O
1164	only	O
1164	they	O
1164	delivered	O
1164	,	O
1164	they'd	O
1164	make	O
1164	a	O
1164	mint	O
1164	!	O
1165	go	O
1165	here	O
1165	for	O
1165	the	O
1165	drinks	B-aspect
1165	!	O
1166	esp	O
1166	.	O
1166	during	O
1166	happy	O
1166	hour	O
1166	!	O
1167	enough	O
1167	said	O
1167	!	O
1168	the	O
1168	drinks	B-aspect
1168	are	O
1168	amazing	O
1168	and	O
1168	half	O
1168	off	O
1168	till	O
1168	8pm	O
1168	.	O
1169	Ask	O
1169	for	O
1169	Usha	B-aspect
1169	,	O
1169	the	O
1169	nicest	O
1169	bartender	O
1169	in	O
1169	manhattan	O
1169	.	O
1170	My	O
1170	fav	O
1170	was	O
1170	the	O
1170	sassy	B-aspect
1170	lassi	I-aspect
1170	.	O
1170	.	O
1170	.	O
1171	This	O
1171	is	O
1171	an	O
1171	amazing	O
1171	place	O
1171	to	O
1171	try	O
1171	some	O
1171	roti	B-aspect
1171	rolls	I-aspect
1171	.	O
1172	I	O
1172	really	O
1172	recommend	O
1172	the	O
1172	very	O
1172	simple	O
1172	Unda	O
1172	Egg	O
1172	rolls	O
1172	.	O
1173	Delicate	O
1173	spices	B-aspect
1173	,	O
1173	onions	B-aspect
1173	,	O
1173	eggs	B-aspect
1173	and	O
1173	a	O
1173	kick	O
1173	ass	O
1173	roti	B-aspect
1173	.	O
1174	Amazing	O
1174	!	O
1175	Toons	B-aspect
1175	has	O
1175	recently	O
1175	been	O
1175	redone	O
1175	,	O
1175	so	O
1175	it's	O
1175	now	O
1175	a	O
1175	very	O
1175	attractive	O
1175	space	O
1175	.	O
1176	The	O
1176	food's	O
1176	as	O
1176	good	O
1176	as	O
1176	ever	O
1176	.	O
1177	In	O
1177	an	O
1177	area	O
1177	sadly	O
1177	lacking	O
1177	in	O
1177	decent	O
1177	Thai	B-aspect
1177	food	I-aspect
1177	,	O
1177	this	O
1177	is	O
1177	one	O
1177	of	O
1177	the	O
1177	best	O
1177	spots	O
1177	.	O
1178	Went	O
1178	here	O
1178	last	O
1178	night	O
1178	nice	O
1178	decor	B-aspect
1178	,	O
1178	good	O
1178	service	B-aspect
1178	,	O
1178	but	O
1178	the	O
1178	food	B-aspect
1178	was	O
1178	surprisingly	O
1178	excellent	O
1178	.	O
1179	The	O
1179	portions	B-aspect
1179	are	O
1179	HUGE	O
1179	,	O
1179	so	O
1179	it	O
1179	might	O
1179	be	O
1179	good	O
1179	to	O
1179	order	O
1179	three	O
1179	things	O
1179	to	O
1179	split	O
1179	rather	O
1179	than	O
1179	one	O
1179	appetizer	O
1179	and	O
1179	entree	O
1179	per	O
1179	person	O
1179	for	O
1179	two	O
1179	people	O
1179	.	O
1180	Among	O
1180	all	O
1180	of	O
1180	the	O
1180	new	O
1180	5th	O
1180	avenue	O
1180	restaurants	O
1180	,	O
1180	this	O
1180	offers	O
1180	by	O
1180	far	O
1180	one	O
1180	of	O
1180	the	O
1180	best	O
1180	values	O
1180	for	O
1180	your	O
1180	money	O
1180	.	O
1181	Can't	O
1181	wait	O
1181	to	O
1181	go	O
1181	back	O
1181	.	O
1182	Best	O
1182	drumsticks	B-aspect
1182	over	I-aspect
1182	rice	I-aspect
1182	and	O
1182	sour	B-aspect
1182	spicy	I-aspect
1182	soup	I-aspect
1182	in	O
1182	town	O
1182	!	O
1183	Beef	B-aspect
1183	noodle	I-aspect
1183	soup	I-aspect
1183	is	O
1183	good	O
1183	as	O
1183	well	O
1183	.	O
1184	The	O
1184	service	B-aspect
1184	is	O
1184	good	O
1184	and	O
1184	the	O
1184	resturant	B-aspect
1184	is	O
1184	clean	O
1184	.	O
1185	Best	O
1185	Taiwanese	B-aspect
1185	food	I-aspect
1185	in	O
1185	NY	O
1185	!	O
1186	I	O
1186	have	O
1186	been	O
1186	to	O
1186	Rao's	B-aspect
1186	probably	O
1186	15	O
1186	times	O
1186	the	O
1186	past	O
1186	3	O
1186	years	O
1186	and	O
1186	it	O
1186	keeps	O
1186	getting	O
1186	better	O
1186	.	O
1187	For	O
1187	those	O
1187	that	O
1187	go	O
1187	once	O
1187	and	O
1187	don't	O
1187	enjoy	O
1187	it	O
1187	,	O
1187	all	O
1187	I	O
1187	can	O
1187	say	O
1187	is	O
1187	that	O
1187	they	O
1187	just	O
1187	don't	O
1187	get	O
1187	it	O
1187	.	O
1188	Rao's	O
1188	has	O
1188	the	O
1188	best	O
1188	service	B-aspect
1188	and	O
1188	atmosphere	B-aspect
1188	in	O
1188	NYC	O
1188	.	O
1189	Good	O
1189	luck	O
1189	getting	O
1189	a	O
1189	table	O
1189	.	O
1190	My	O
1190	roommate	O
1190	and	O
1190	I	O
1190	LOVE	O
1190	this	O
1190	place	B-aspect
1190	.	O
1191	We	O
1191	recently	O
1191	decided	O
1191	to	O
1191	try	O
1191	this	O
1191	location	O
1191	,	O
1191	and	O
1191	to	O
1191	our	O
1191	delight	O
1191	,	O
1191	they	O
1191	have	O
1191	outdoor	B-aspect
1191	seating	I-aspect
1191	,	O
1191	perfect	O
1191	since	O
1191	I	O
1191	had	O
1191	my	O
1191	yorkie	O
1191	with	O
1191	me	O
1191	.	O
1192	Indoor	B-aspect
1192	was	O
1192	very	O
1192	cozy	O
1192	and	O
1192	cute	O
1192	.	O
1193	The	O
1193	portion	B-aspect
1193	sizes	O
1193	here	O
1193	are	O
1193	huge	O
1193	,	O
1193	and	O
1193	the	O
1193	sushi	B-aspect
1193	is	O
1193	good	O
1193	.	O
1194	While	O
1194	it's	O
1194	not	O
1194	Nobu	O
1194	,	O
1194	it	O
1194	sure	O
1194	is	O
1194	a	O
1194	great	O
1194	deal	O
1194	and	O
1194	you	O
1194	definitely	O
1194	will	O
1194	leave	O
1194	feeling	O
1194	satisfied	O
1194	and	O
1194	full	O
1194	.	O
1195	Staff	B-aspect
1195	is	O
1195	very	O
1195	accomodating	O
1195	.	O
1196	Excellent	O
1196	dumplings	B-aspect
1196	served	O
1196	amid	O
1196	clean	O
1196	,	O
1196	chic	O
1196	decor	B-aspect
1196	.	O
1197	I	O
1197	got	O
1197	the	O
1197	10	O
1197	10	O
1197	piece	O
1197	dim	O
1197	sum	O
1197	combo	O
1197	,	O
1197	every	O
1197	bite	O
1197	of	O
1197	which	O
1197	was	O
1197	great	O
1197	.	O
1198	But	O
1198	1	O
1198	for	O
1198	each	O
1198	small	O
1198	piece	O
1198	?	O
1198	?	O
1198	?	O
1199	Not	O
1199	worth	O
1199	it	O
1199	.	O
1200	I	O
1200	won't	O
1200	go	O
1200	back	O
1200	unless	O
1200	someone	O
1200	else	O
1200	is	O
1200	footing	O
1200	the	O
1200	bill	O
1200	.	O
1201	I	O
1201	came	O
1201	here	O
1201	with	O
1201	my	O
1201	boyfriend	O
1201	for	O
1201	our	O
1201	anniversary	O
1201	because	O
1201	it	O
1201	was	O
1201	highly	O
1201	recommended	O
1201	to	O
1201	him	O
1201	by	O
1201	a	O
1201	friend	O
1201	.	O
1202	The	O
1202	decor	B-aspect
1202	is	O
1202	very	O
1202	simple	O
1202	but	O
1202	comfortable	O
1202	.	O
1203	The	O
1203	food	B-aspect
1203	was	O
1203	delicious	O
1203	but	O
1203	do	O
1203	not	O
1203	come	O
1203	here	O
1203	on	O
1203	a	O
1203	empty	O
1203	stomach	O
1203	.	O
1204	The	O
1204	portions	B-aspect
1204	are	O
1204	small	O
1204	but	O
1204	being	O
1204	that	O
1204	the	O
1204	food	B-aspect
1204	was	O
1204	so	O
1204	good	O
1204	makes	O
1204	up	O
1204	for	O
1204	that	O
1204	.	O
1205	You	O
1205	must	O
1205	have	O
1205	the	O
1205	crabmeat	B-aspect
1205	lasagna	I-aspect
1205	which	O
1205	is	O
1205	out	O
1205	of	O
1205	this	O
1205	world	O
1205	and	O
1205	the	O
1205	chocolate	B-aspect
1205	bread	I-aspect
1205	pudding	I-aspect
1205	for	O
1205	dessert	O
1205	.	O
1206	The	O
1206	staff	B-aspect
1206	there	O
1206	is	O
1206	very	O
1206	attentive	O
1206	and	O
1206	down	O
1206	to	O
1206	earth	O
1206	.	O
1207	I	O
1207	loved	O
1207	it	O
1207	and	O
1207	would	O
1207	go	O
1207	again	O
1207	.	O
1208	Great	O
1208	Indian	B-aspect
1208	food	I-aspect
1208	and	O
1208	the	O
1208	service	B-aspect
1208	is	O
1208	incredible	O
1208	.	O
1209	The	O
1209	owner	B-aspect
1209	truly	O
1209	caters	O
1209	to	O
1209	all	O
1209	your	O
1209	needs	O
1209	.	O
1210	When	O
1210	family	O
1210	came	O
1210	in	O
1210	he	O
1210	gave	O
1210	them	O
1210	apps	O
1210	to	O
1210	test	O
1210	their	O
1210	palets	O
1210	,	O
1210	and	O
1210	then	O
1210	ordered	O
1210	for	O
1210	them	O
1210	.	O
1211	Everyone	O
1211	was	O
1211	more	O
1211	then	O
1211	happy	O
1211	with	O
1211	his	O
1211	choices	O
1211	.	O
1212	Great	O
1212	food	B-aspect
1212	and	O
1212	the	O
1212	prices	O
1212	are	O
1212	very	O
1212	reasonable	O
1212	.	O
1213	Obviously	O
1213	the	O
1213	Chinese	O
1213	translation	O
1213	of	O
1213	this	O
1213	place	O
1213	does	O
1213	not	O
1213	mean	O
1213	Big	O
1213	Wong	O
1213	,	O
1213	it	O
1213	actually	O
1213	means	O
1213	Great	O
1213	Prosperity	O
1213	.	O
1214	The	O
1214	food	B-aspect
1214	here	O
1214	does	O
1214	a	O
1214	great	O
1214	service	O
1214	to	O
1214	the	O
1214	name	O
1214	Cantonese	O
1214	that	O
1214	is	O
1214	.	O
1214	.	O
1214	.	O
1214	.	O
1215	I	O
1215	fell	O
1215	in	O
1215	love	O
1215	with	O
1215	the	O
1215	egg	B-aspect
1215	noodles	I-aspect
1215	in	I-aspect
1215	the	I-aspect
1215	beef	I-aspect
1215	broth	I-aspect
1215	with	I-aspect
1215	shrimp	I-aspect
1215	dumplings	I-aspect
1215	and	I-aspect
1215	slices	I-aspect
1215	of	I-aspect
1215	BBQ	I-aspect
1215	roast	I-aspect
1215	pork	I-aspect
1215	.	O
1216	This	O
1216	dish	B-aspect
1216	is	O
1216	my	O
1216	favorite	O
1216	and	O
1216	I	O
1216	always	O
1216	get	O
1216	it	O
1216	when	O
1216	I	O
1216	go	O
1216	there	O
1216	and	O
1216	never	O
1216	get	O
1216	tired	O
1216	of	O
1216	it	O
1216	.	O
1217	Try	O
1217	the	O
1217	congee	B-aspect
1217	and	O
1217	the	O
1217	donut	O
1217	like	O
1217	deep	O
1217	fried	O
1217	dough	O
1217	they	O
1217	call	O
1217	Ow	B-aspect
1217	Ley	I-aspect
1217	Soh	I-aspect
1217	,	O
1217	a	O
1217	delicious	O
1217	and	O
1217	sweet	O
1217	tasting	O
1217	bread	O
1217	.	O
1218	Simply	O
1218	some	O
1218	good	O
1218	tasting	O
1218	Chinese	B-aspect
1218	food	I-aspect
1218	at	O
1218	incredible	O
1218	prices	O
1218	.	O
1218	.	O
1218	.	O
1219	Service	B-aspect
1219	is	O
1219	not	O
1219	what	O
1219	you	O
1219	are	O
1219	coming	O
1219	here	O
1219	for	O
1219	.	O
1219	.	O
1219	.	O
1220	Just	O
1220	make	O
1220	sure	O
1220	my	O
1220	ice	O
1220	water	O
1220	is	O
1220	kept	O
1220	full	O
1220	and	O
1220	my	O
1220	tea	O
1220	kettle	O
1220	filled	O
1220	with	O
1220	piping	O
1220	hot	O
1220	tea	O
1220	and	O
1220	that's	O
1220	all	O
1220	the	O
1220	service	O
1220	I	O
1220	need	O
1220	.	O
1220	.	O
1220	.	O
1221	Big	B-aspect
1221	Wong	I-aspect
1221	is	O
1221	a	O
1221	great	O
1221	place	O
1221	to	O
1221	eat	O
1221	and	O
1221	fill	O
1221	your	O
1221	stomach	O
1221	.	O
1222	this	O
1222	place	O
1222	.	O
1222	.	O
1222	.	O
1222	we	O
1222	stumbled	O
1222	upon	O
1222	it	O
1222	on	O
1222	labor	O
1222	day	O
1222	weekend	O
1222	.	O
1223	whoever	O
1223	the	O
1223	jazz	B-aspect
1223	duo	I-aspect
1223	was	O
1223	,	O
1223	they	O
1223	were	O
1223	on	O
1223	POINT	O
1223	.	O
1224	good	O
1224	music	B-aspect
1224	,	O
1224	great	O
1224	food	B-aspect
1224	,	O
1224	speedy	O
1224	service	B-aspect
1224	affordable	O
1224	prices	O
1224	.	O
1225	even	O
1225	the	O
1225	wine	B-aspect
1225	by	I-aspect
1225	the	I-aspect
1225	glass	I-aspect
1225	was	O
1225	good	O
1225	.	O
1226	its	O
1226	a	O
1226	little	O
1226	out	O
1226	of	O
1226	the	O
1226	way	O
1226	if	O
1226	you	O
1226	don't	O
1226	live	O
1226	in	O
1226	the	O
1226	neighborhood	O
1226	,	O
1226	but	O
1226	definitely	O
1226	worth	O
1226	the	O
1226	trip	O
1226	from	O
1226	wherever	O
1226	you	O
1226	are	O
1226	.	O
1227	Consistently	O
1227	good	O
1227	Japanese	B-aspect
1227	Tapas	I-aspect
1227	.	O
1228	Same	O
1228	owner	O
1228	as	O
1228	the	O
1228	guy	O
1228	who	O
1228	owns	O
1228	Typhoon	O
1228	,	O
1228	which	O
1228	is	O
1228	just	O
1228	down	O
1228	the	O
1228	street	O
1228	on	O
1228	St	O
1228	.	O
1228	Marks	O
1228	and	O
1228	1st	O
1228	Ave	O
1228	.	O
1229	Always	O
1229	good	O
1229	drinks	B-aspect
1229	and	O
1229	service	B-aspect
1229	is	O
1229	pretty	O
1229	good	O
1229	;	O
1230	Atmosphere	B-aspect
1230	is	O
1230	nice	O
1230	and	O
1230	relaxed	O
1230	too	O
1230	.	O
1230	.	O
1230	.	O
1231	A	O
1231	great	O
1231	place	B-aspect
1231	to	O
1231	meet	O
1231	up	O
1231	for	O
1231	some	O
1231	food	O
1231	and	O
1231	drinks	O
1231	.	O
1231	.	O
1231	.	O
1232	Yakitori	O
1232	bbq	O
1232	meats	O
1232	is	O
1232	tasty	O
1232	too	O
1232	.	O
1233	It's	O
1233	also	O
1233	attached	O
1233	to	O
1233	Angel's	O
1233	Share	O
1233	,	O
1233	which	O
1233	is	O
1233	a	O
1233	cool	O
1233	,	O
1233	more	O
1233	romantic	O
1233	bar	O
1233	.	O
1233	.	O
1233	.	O
1234	Just	O
1234	moved	O
1234	to	O
1234	the	O
1234	neighborhood	O
1234	and	O
1234	we've	O
1234	been	O
1234	trying	O
1234	all	O
1234	the	O
1234	West	O
1234	Village	O
1234	Sushi	O
1234	restaurants	O
1234	.	O
1235	If	O
1235	you	O
1235	don't	O
1235	mind	O
1235	pre	O
1235	sliced	O
1235	low	O
1235	quality	O
1235	fish	B-aspect
1235	,	O
1235	unfriendly	O
1235	staff	B-aspect
1235	and	O
1235	a	O
1235	sushi	B-aspect
1235	chef	I-aspect
1235	that	O
1235	looks	O
1235	like	O
1235	he	O
1235	is	O
1235	miserable	O
1235	then	O
1235	this	O
1235	is	O
1235	your	O
1235	place	O
1235	.	O
1236	Price	O
1236	and	O
1236	quality	O
1236	of	O
1236	fish	B-aspect
1236	alone	O
1236	will	O
1236	keep	O
1236	us	O
1236	from	O
1236	making	O
1236	a	O
1236	return	O
1236	visit	O
1236	.	O
1237	Wasn't	O
1237	going	O
1237	to	O
1237	share	O
1237	but	O
1237	I	O
1237	feel	O
1237	obligated	O
1237	.	O
1237	.	O
1237	.	O
1237	while	O
1237	sitting	O
1237	at	O
1237	the	O
1237	sushi	O
1237	bar	O
1237	dining	O
1237	we	O
1237	watched	O
1237	the	O
1237	chef	B-aspect
1237	accidentally	O
1237	drop	O
1237	a	O
1237	piece	O
1237	of	O
1237	Unagi	O
1237	on	O
1237	the	O
1237	floor	O
1237	and	O
1237	upon	O
1237	retrieving	O
1237	it	O
1237	from	O
1237	the	O
1237	floor	O
1237	proceed	O
1237	to	O
1237	use	O
1237	the	O
1237	piece	O
1237	in	O
1237	the	O
1237	delivery	O
1237	order	O
1237	he	O
1237	was	O
1237	preparing	O
1237	.	O
1238	No	O
1238	thanks	O
1238	!	O
1238	!	O
1238	!	O
1239	This	O
1239	place	B-aspect
1239	,	O
1239	which	O
1239	is	O
1239	only	O
1239	a	O
1239	few	O
1239	months	O
1239	old	O
1239	,	O
1239	is	O
1239	perhaps	O
1239	Queens'	O
1239	biggest	O
1239	secret	O
1239	!	O
1240	Fabulous	O
1240	decor	B-aspect
1240	makes	O
1240	you	O
1240	feel	O
1240	like	O
1240	you're	O
1240	in	O
1240	a	O
1240	trendy	O
1240	Manhattan	O
1240	restaurant	O
1240	,	O
1240	very	O
1240	very	O
1240	good	O
1240	food	B-aspect
1240	,	O
1240	cheaply	O
1240	priced	O
1240	,	O
1240	generally	O
1240	friendly	O
1240	staff	B-aspect
1240	,	O
1240	and	O
1240	if	O
1240	you're	O
1240	a	O
1240	Manhattanite	O
1240	,	O
1240	or	O
1240	spend	O
1240	most	O
1240	of	O
1240	your	O
1240	time	O
1240	in	O
1240	Manhattan	O
1240	,	O
1240	Rice	B-aspect
1240	Avenue	I-aspect
1240	will	O
1240	make	O
1240	you	O
1240	feel	O
1240	at	O
1240	home	O
1240	.	O
1240	.	O
1240	.	O
1240	.	O
1240	.	O
1240	very	O
1240	Soho	O
1240	Village	O
1240	Upper	O
1240	West	O
1240	Side	O
1240	minus	O
1240	the	O
1240	expensive	O
1240	prices	O
1240	and	O
1240	pretentious	O
1240	clientele	O
1240	.	O
1240	.	O
1240	.	O
1240	.	O
1240	.	O
1240	all	O
1240	on	O
1240	Roosevelt	O
1240	Avenue	O
1240	!	O
1241	We	O
1241	were	O
1241	seated	O
1241	outside	O
1241	and	O
1241	the	O
1241	waiter	B-aspect
1241	spilled	O
1241	red	O
1241	wine	O
1241	and	O
1241	hot	O
1241	tea	O
1241	on	O
1241	myself	O
1241	and	O
1241	my	O
1241	date	O
1241	.	O
1242	We	O
1242	were	O
1242	then	O
1242	shooed	O
1242	inside	O
1242	.	O
1243	One	O
1243	would	O
1243	think	O
1243	we'd	O
1243	get	O
1243	an	O
1243	apology	O
1243	or	O
1243	complimentary	O
1243	drinks	O
1243	instead	O
1243	,	O
1243	we	O
1243	got	O
1243	a	O
1243	snobby	O
1243	waiter	B-aspect
1243	wouldn't	O
1243	even	O
1243	take	O
1243	our	O
1243	order	O
1243	for	O
1243	15	O
1243	minutes	O
1243	and	O
1243	gave	O
1243	us	O
1243	lip	O
1243	when	O
1243	we	O
1243	asked	O
1243	him	O
1243	to	O
1243	do	O
1243	so	O
1243	.	O
1244	We	O
1244	left	O
1244	,	O
1244	never	O
1244	to	O
1244	return	O
1244	.	O
1245	With	O
1245	so	O
1245	many	O
1245	good	O
1245	restaurants	O
1245	on	O
1245	the	O
1245	UWS	O
1245	,	O
1245	I	O
1245	don't	O
1245	need	O
1245	overpriced	O
1245	food	B-aspect
1245	,	O
1245	absurdly	O
1245	arrogant	O
1245	wait	O
1245	staff	O
1245	who	O
1245	don't	O
1245	recognize	O
1245	they	O
1245	work	O
1245	at	O
1245	a	O
1245	glorified	O
1245	diner	O
1245	,	O
1245	clumsy	O
1245	service	B-aspect
1245	,	O
1245	and	O
1245	management	B-aspect
1245	that	O
1245	doesn't	O
1245	care	O
1245	.	O
1246	I	O
1246	am	O
1246	relatively	O
1246	new	O
1246	to	O
1246	the	O
1246	area	O
1246	and	O
1246	tried	O
1246	Pick	O
1246	a	O
1246	bgel	O
1246	on	O
1246	2nd	O
1246	and	O
1246	was	O
1246	disappointed	O
1246	with	O
1246	the	O
1246	service	B-aspect
1246	and	O
1246	I	O
1246	thought	O
1246	the	O
1246	food	B-aspect
1246	was	O
1246	overated	O
1246	and	O
1246	on	O
1246	the	O
1246	pricey	O
1246	side	O
1246	.	O
1247	If	O
1247	you	O
1247	are	O
1247	in	O
1247	the	O
1247	area	O
1247	try	O
1247	The	O
1247	Bagel	O
1247	Shoppe	O
1247	on	O
1247	74th	O
1247	street	O
1247	which	O
1247	is	O
1247	3	O
1247	blocks	O
1247	away	O
1247	on	O
1247	2nd	O
1247	Ave	O
1247	.	O
1248	Great	O
1248	bagels	O
1248	,	O
1248	spreads	O
1248	and	O
1248	a	O
1248	good	O
1248	place	O
1248	to	O
1248	hang	O
1248	out	O
1248	in	O
1248	.	O
1249	You	O
1249	fellas	O
1249	above	O
1249	says	O
1249	its	O
1249	the	O
1249	best	O
1249	Taiwanese	O
1249	restaurant	O
1249	in	O
1249	town	O
1249	.	O
1250	However	O
1250	it	O
1250	is	O
1250	the	O
1250	ONLY	O
1250	Taiwanese	O
1250	restaurant	O
1250	in	O
1250	town	O
1250	.	O
1251	The	O
1251	food	B-aspect
1251	is	O
1251	okay	O
1251	and	O
1251	the	O
1251	prices	O
1251	here	O
1251	are	O
1251	mediocre	O
1251	.	O
1252	You	O
1252	can't	O
1252	say	O
1252	its	O
1252	cheap	O
1252	because	O
1252	food	O
1252	is	O
1252	cheaper	O
1252	in	O
1252	Chinatown	O
1252	.	O
1253	They're	O
1253	are	O
1253	better	O
1253	Taiwanese	O
1253	restaurants	O
1253	and	O
1253	they	O
1253	are	O
1253	located	O
1253	in	O
1253	Flushing	O
1253	,	O
1253	Queens	O
1253	.	O
1254	Baluchi's	B-aspect
1254	has	O
1254	solid	O
1254	food	B-aspect
1254	and	O
1254	a	O
1254	nice	O
1254	decor	B-aspect
1254	at	O
1254	reasonable	O
1254	prices	O
1254	.	O
1255	The	O
1255	only	O
1255	problem	O
1255	is	O
1255	that	O
1255	the	O
1255	manager	B-aspect
1255	is	O
1255	a	O
1255	complete	O
1255	incompetent	O
1255	.	O
1256	He	O
1256	offers	O
1256	subpar	O
1256	service	B-aspect
1256	and	O
1256	has	O
1256	no	O
1256	personality	O
1256	.	O
1257	In	O
1257	fact	O
1257	,	O
1257	it	O
1257	appears	O
1257	he	O
1257	is	O
1257	going	O
1257	to	O
1257	go	O
1257	postal	O
1257	at	O
1257	any	O
1257	moment	O
1257	.	O
1258	Skip	O
1258	this	O
1258	location	O
1258	and	O
1258	go	O
1258	to	O
1258	the	O
1258	one	O
1258	in	O
1258	Soho	O
1258	.	O
1259	There	O
1259	is	O
1259	no	O
1259	excuse	O
1259	for	O
1259	such	O
1259	lousy	O
1259	service	B-aspect
1259	!	O
1260	I	O
1260	have	O
1260	never	O
1260	before	O
1260	eaten	O
1260	40	O
1260	pieces	O
1260	of	O
1260	relatively	O
1260	good	O
1260	nigiri	B-aspect
1260	.	O
1261	Stuffing	O
1261	yourself	O
1261	with	O
1261	Japanese	O
1261	food	O
1261	is	O
1261	a	O
1261	rare	O
1261	thing	O
1261	.	O
1262	You	O
1262	can	O
1262	do	O
1262	it	O
1262	here	O
1262	.	O
1263	20	O
1263	for	O
1263	all	B-aspect
1263	you	I-aspect
1263	can	I-aspect
1263	eat	I-aspect
1263	sushi	I-aspect
1263	cannot	O
1263	be	O
1263	beaten	O
1263	.	O
1264	I	O
1264	went	O
1264	to	O
1264	Areo	B-aspect
1264	on	O
1264	a	O
1264	Sunday	O
1264	afternoon	O
1264	with	O
1264	four	O
1264	of	O
1264	my	O
1264	girlfriends	O
1264	,	O
1264	and	O
1264	spent	O
1264	three	O
1264	enjoyable	O
1264	hours	O
1264	there	O
1264	.	O
1265	The	O
1265	restaurant	O
1265	was	O
1265	packed	O
1265	at	O
1265	first	O
1265	,	O
1265	so	O
1265	we	O
1265	waited	O
1265	at	O
1265	the	O
1265	bar	O
1265	for	O
1265	about	O
1265	20	O
1265	minutes	O
1265	before	O
1265	we	O
1265	were	O
1265	seated	O
1265	.	O
1266	Most	O
1266	of	O
1266	the	O
1266	servers	B-aspect
1266	are	O
1266	very	O
1266	attentive	O
1266	,	O
1266	friendly	O
1266	and	O
1266	quite	O
1266	attractive	O
1266	.	O
1267	The	O
1267	atmosphere	O
1267	was	O
1267	mostly	O
1267	of	O
1267	an	O
1267	older	O
1267	crowd	O
1267	,	O
1267	but	O
1267	there	O
1267	were	O
1267	a	O
1267	few	O
1267	groups	O
1267	of	O
1267	mid	O
1267	20's	O
1267	30	O
1267	year	O
1267	olds	O
1267	also	O
1267	.	O
1268	The	O
1268	vibe	B-aspect
1268	is	O
1268	very	O
1268	relaxed	O
1268	and	O
1268	cozy	O
1268	,	O
1268	service	B-aspect
1268	was	O
1268	great	O
1268	and	O
1268	the	O
1268	food	B-aspect
1268	was	O
1268	excellent	O
1268	!	O
1269	Me	O
1269	and	O
1269	my	O
1269	girls	O
1269	will	O
1269	definitely	O
1269	go	O
1269	back	O
1269	.	O
1270	Food	B-aspect
1270	was	O
1270	good	O
1270	and	O
1270	the	O
1270	view	B-aspect
1270	of	I-aspect
1270	the	I-aspect
1270	new	I-aspect
1270	york	I-aspect
1270	city	I-aspect
1270	skiline	I-aspect
1270	was	O
1270	terrific	O
1270	even	O
1270	on	O
1270	a	O
1270	foggy	O
1270	rainy	O
1270	day	O
1270	like	O
1270	that	O
1270	of	O
1270	when	O
1270	I	O
1270	went	O
1270	.	O
1271	I	O
1271	would	O
1271	highly	O
1271	recommand	O
1271	requesting	O
1271	a	O
1271	table	O
1271	by	O
1271	the	O
1271	window	O
1271	.	O
1272	Although	O
1272	they	O
1272	do	O
1272	the	O
1272	typical	O
1272	what	O
1272	kind	O
1272	of	O
1272	water	O
1272	would	O
1272	you	O
1272	like	O
1272	questions	O
1272	the	O
1272	service	B-aspect
1272	was	O
1272	good	O
1272	and	O
1272	overall	O
1272	very	O
1272	relaxing	O
1272	to	O
1272	place	B-aspect
1272	to	O
1272	eat	O
1272	.	O
1273	I've	O
1273	eaten	O
1273	at	O
1273	Pizza	O
1273	Gruppo	O
1273	a	O
1273	few	O
1273	times	O
1273	,	O
1273	but	O
1273	more	O
1273	often	O
1273	I	O
1273	order	O
1273	delivery	O
1273	.	O
1274	The	O
1274	food	B-aspect
1274	is	O
1274	great	O
1274	.	O
1275	Personal	B-aspect
1275	pans	I-aspect
1275	are	O
1275	the	O
1275	perfect	O
1275	size	O
1275	for	O
1275	those	O
1275	hungry	O
1275	nights	O
1275	.	O
1276	I	O
1276	heartily	O
1276	recommend	O
1276	.	O
1277	There	O
1277	is	O
1277	a	O
1277	downside	O
1277	if	O
1277	you're	O
1277	ordering	O
1277	in	O
1277	the	O
1277	delivery	B-aspect
1277	guys	I-aspect
1277	have	O
1277	MAJOR	O
1277	attitude	O
1277	.	O
1278	Never	O
1278	have	O
1278	I	O
1278	had	O
1278	such	O
1278	dramatic	O
1278	delivery	B-aspect
1278	guys	I-aspect
1278	a	O
1278	lot	O
1278	of	O
1278	huffing	O
1278	and	O
1278	panting	O
1278	and	O
1278	muttering	O
1278	under	O
1278	breath	O
1278	b	O
1278	c	O
1278	I	O
1278	live	O
1278	in	O
1278	a	O
1278	walkup	O
1278	who	O
1278	always	O
1278	seem	O
1278	disappointed	O
1278	with	O
1278	their	O
1278	tips	O
1278	.	O
1279	Hey	O
1279	,	O
1279	I	O
1279	think	O
1279	2	O
1279	for	O
1279	a	O
1279	5	O
1279	block	O
1279	walk	O
1279	ain't	O
1279	bad	O
1279	.	O
1280	Love	O
1280	the	O
1280	scene	B-aspect
1280	first	O
1280	off	O
1280	the	O
1280	place	B-aspect
1280	has	O
1280	a	O
1280	character	O
1280	and	O
1280	nice	O
1280	light	O
1280	to	O
1280	it	O
1280	.	O
1280	.	O
1280	very	O
