SENTENCE	TOKEN	TAG
11819	the	O
11819	only	O
11819	drawback	O
11819	was	O
11819	that	O
11819	the	O
11819	pool	B-aspect
11819	area	I-aspect
11819	this	O
11819	time	O
11819	of	O
11819	year	O
11819	didnt	O
11819	seem	O
11819	to	O
11819	get	O
11819	much	O
11819	sun	O
11819	during	O
11819	the	O
11819	day	O
11819	,	O
11819	but	O
11819	the	O
11819	water	O
11819	is	O
11819	heated	O
11819	so	O
11819	it	O
11819	didnt	O
11819	matter	O
11819	too	O
11819	much	O
11819	.	O
11820	I	O
11820	would	O
11820	absolutely	O
11820	stay	O
11820	here	O
11820	again	O
11820	!	O
11820	!	O
11821	I	O
11821	didn't	O
11821	expect	O
11821	much	O
11821	,	O
11821	but	O
11821	.	O
11821	.	O
11821	.	O
11822	I	O
11822	was	O
11822	pleasantly	O
11822	surprised	O
11822	.	O
11823	My	O
11823	flight	O
11823	was	O
11823	delayed	O
11823	so	O
11823	I	O
11823	was	O
11823	put	O
11823	up	O
11823	in	O
11823	this	O
11823	hotel	O
11823	.	O
11824	I	O
11824	expected	O
11824	it	O
11824	to	O
11824	be	O
11824	a	O
11824	dingy	O
11824	motel	O
11824	,	O
11824	but	O
11824	to	O
11824	my	O
11824	surprise	O
11824	,	O
11824	the	O
11824	rooms	B-aspect
11824	were	O
11824	clean	O
11824	and	O
11824	even	O
11824	a	O
11824	little	O
11824	spacious	O
11824	.	O
11825	Obviously	O
11825	it	O
11825	wasn't	O
11825	the	O
11825	Ritz	O
11825	Carlton	O
11825	,	O
11825	but	O
11825	I	O
11825	can't	O
11825	say	O
11825	how	O
11825	relieving	O
11825	it	O
11825	is	O
11825	to	O
11825	come	O
11825	to	O
11825	a	O
11825	clean	O
11825	,	O
11825	comfortable	O
11825	room	O
11825	after	O
11825	a	O
11825	ten	O
11825	hour	O
11825	stay	O
11825	in	O
11825	an	O
11825	airport	O
11825	terminal	O
11825	.	O
11826	The	O
11826	continental	B-aspect
11826	breakfast	I-aspect
11826	was	O
11826	excellent	O
11826	.	O
11827	If	O
11827	all	O
11827	you	O
11827	want	O
11827	is	O
11827	a	O
11827	clean	O
11827	place	B-aspect
11827	to	O
11827	stay	O
11827	without	O
11827	the	O
11827	frills	O
11827	,	O
11827	and	O
11827	especially	O
11827	if	O
11827	you're	O
11827	a	O
11827	business	O
11827	traveler	O
11827	,	O
11827	stay	O
11827	here	O
11827	.	O
11828	They	O
11828	seem	O
11828	to	O
11828	have	O
11828	businesspeople	O
11828	in	O
11828	mind	O
11828	.	O
11829	Loved	O
11829	this	O
11829	hotel	B-aspect
11829	overall	O
11830	We	O
11830	loved	O
11830	this	O
11830	hotel	B-aspect
11830	.	O
11831	We	O
11831	stayed	O
11831	there	O
11831	the	O
11831	day	O
11831	we	O
11831	flew	O
11831	in	O
11831	and	O
11831	then	O
11831	the	O
11831	night	O
11831	before	O
11831	we	O
11831	flew	O
11831	out	O
11831	.	O
11832	It	O
11832	was	O
11832	close	O
11832	to	O
11832	the	O
11832	airport	O
11832	.	O
11833	The	O
11833	hotel	B-aspect
11833	staff	I-aspect
11833	was	O
11833	very	O
11833	friendly	O
11833	,	O
11833	the	O
11833	rooms	B-aspect
11833	were	O
11833	very	O
11833	clean	O
11833	,	O
11833	both	O
11833	times	O
11833	.	O
11834	The	O
11834	rooms	B-aspect
11834	were	O
11834	quiet	O
11834	.	O
11835	The	O
11835	pool	B-aspect
11835	was	O
11835	great	O
11835	and	O
11835	quiet	O
11835	both	O
11835	times	O
11835	,	O
11835	loved	O
11835	the	O
11835	lighted	O
11835	palm	O
11835	trees	O
11835	at	O
11835	night	O
11835	.	O
11836	The	O
11836	breakfast	B-aspect
11836	buffet	I-aspect
11836	was	O
11836	unbelievable	O
11836	,	O
11836	everything	O
11836	you	O
11836	could	O
11836	imagine	O
11836	and	O
11836	a	O
11836	wonderful	O
11836	lady	B-aspect
11836	taking	O
11836	care	O
11836	of	O
11836	it	O
11836	.	O
11837	The	O
11837	2nd	O
11837	night	O
11837	we	O
11837	stayed	O
11837	there	O
11837	we	O
11837	had	O
11837	a	O
11837	king	O
11837	jacuzzi	O
11837	suite	O
11837	.	O
11838	Awesome	O
11838	suite	B-aspect
11838	,	O
11838	2	O
11838	bathrooms	O
11838	,	O
11838	sinks	O
11838	and	O
11838	showers	O
11838	seperated	O
11838	by	O
11838	french	O
11838	doors	O
11838	.	O
11839	Also	O
11839	2	O
11839	flat	O
11839	sceen	O
11839	tvs	O
11839	and	O
11839	lots	O
11839	of	O
11839	space	O
11839	in	O
11839	each	O
11839	room	B-aspect
11839	.	O
11840	The	O
11840	only	O
11840	complaint	O
11840	I	O
11840	had	O
11840	is	O
11840	that	O
11840	our	O
11840	suite	B-aspect
11840	smelled	O
11840	like	O
11840	smoke	O
11840	and	O
11840	it	O
11840	was	O
11840	a	O
11840	non	O
11840	smoking	O
11840	suite	B-aspect
11840	.	O
11841	We	O
11841	turned	O
11841	on	O
11841	both	O
11841	air	O
11841	conditioners	O
11841	to	O
11841	get	O
11841	rid	O
11841	of	O
11841	the	O
11841	smell	O
11841	and	O
11841	it	O
11841	wouldn't	O
11841	go	O
11841	away	O
11841	.	O
11842	I	O
11842	would	O
11842	highly	O
11842	recommend	O
11842	the	O
11842	hotel	B-aspect
11842	,	O
11842	great	O
11842	location	B-aspect
11842	,	O
11842	great	O
11842	service	B-aspect
11842	,	O
11842	good	O
11842	value	O
11842	.	O
11843	Convienient	O
11843	Comfortable	O
11843	business	O
11843	travel	O
11843	Hotel	B-aspect
11844	This	O
11844	was	O
11844	my	O
11844	third	O
11844	stay	O
11844	in	O
11844	two	O
11844	months	O
11844	and	O
11844	I	O
11844	have	O
11844	noticed	O
11844	a	O
11844	continuing	O
11844	trend	O
11844	of	O
11844	upgrades	O
11844	and	O
11844	service	B-aspect
11844	.	O
11845	Understand	O
11845	the	O
11845	property	B-aspect
11845	is	O
11845	under	O
11845	new	O
11845	management	O
11845	and	O
11845	it	O
11845	really	O
11845	shows	O
11845	.	O
11846	Prices	O
11846	are	O
11846	competitive	O
11846	especially	O
11846	against	O
11846	the	O
11846	downtown	O
11846	megaprops	O
11846	who	O
11846	charge	O
11846	you	O
11846	for	O
11846	standing	O
11846	still	O
11846	in	O
11846	one	O
11846	spot	O
11846	too	O
11846	long	O
11846	.	O
11847	Nice	O
11847	little	O
11847	bar	O
11847	and	O
11847	restaurant	O
11847	on	O
11847	site	O
11847	and	O
11847	easy	O
11847	walking	O
11847	distance	O
11847	to	O
11847	trendy	O
11847	bistros	O
11847	Portland's	O
11847	a	O
11847	really	O
11847	nice	O
11847	hip	O
11847	restaurant	O
11847	is	O
11847	immediately	O
11847	next	O
11847	door	O
11847	.	O
11848	Recommend	O
11848	this	O
11848	highly	O
11848	for	O
11848	the	O
11848	seasoned	O
11848	Pheonix	O
11848	road	O
11848	warrior	O
11848	or	O
11848	warriorette	O
11848	.	O
11849	Clean	O
11849	,	O
11849	decent	O
11849	hotel	B-aspect
11850	Stayed	O
11850	at	O
11850	this	O
11850	hotel	O
11850	1	O
11850	20	O
11850	1	O
11850	21	O
11850	to	O
11850	attend	O
11850	a	O
11850	conference	O
11850	.	O
11851	The	O
11851	hotel	B-aspect
11851	was	O
11851	clean	O
11851	,	O
11851	rooms	B-aspect
11851	were	O
11851	large	O
11851	and	O
11851	comfortable	O
11851	,	O
11851	nothing	O
11851	fancy	O
11851	.	O
11852	No	O
11852	noise	O
11852	,	O
11852	though	O
11852	hotel	B-aspect
11852	was	O
11852	half	O
11852	empty	O
11852	I'm	O
11852	extremely	O
11852	sensitive	O
11852	to	O
11852	noise	O
11852	at	O
11852	hotels	O
11852	and	O
11852	was	O
11852	not	O
11852	disturbed	O
11852	both	O
11852	evenings	O
11852	or	O
11852	in	O
11852	the	O
11852	mornings	O
11852	.	O
11853	Is	O
11853	an	O
11853	older	O
11853	building	B-aspect
11853	but	O
11853	appeared	O
11853	to	O
11853	be	O
11853	well	O
11853	maintained	O
11853	.	O
11854	Interior	B-aspect
11854	corridors	I-aspect
11854	clean	O
11854	and	O
11854	well	O
11854	lit	O
11854	.	O
11855	Exterior	B-aspect
11855	grounds	I-aspect
11855	well	O
11855	kept	O
11855	.	O
11856	Has	O
11856	elevators	O
11856	on	O
11856	both	O
11856	sides	O
11856	of	O
11856	the	O
11856	building	B-aspect
11856	.	O
11857	Has	O
11857	a	O
11857	nice	O
11857	pool	B-aspect
11857	and	O
11857	very	O
11857	hot	O
11857	jaquizzi	B-aspect
11857	,	O
11857	was	O
11857	clean	O
11857	.	O
11858	The	O
11858	pool	B-aspect
11858	was	O
11858	well	O
11858	heated	O
11858	so	O
11858	swimming	O
11858	was	O
11858	possible	O
11858	in	O
11858	the	O
11858	winter	O
11858	climate	O
11858	,	O
11858	even	O
11858	at	O
11858	night	O
11858	.	O
11859	Hotel	B-aspect
11859	provides	O
11859	free	O
11859	pass	O
11859	to	O
11859	Golds	O
11859	Gym	O
11859	,	O
11859	a	O
11859	five	O
11859	minute	O
11859	walk	O
11859	from	O
11859	front	O
11859	door	O
11859	.	O
11860	Staff	B-aspect
11860	was	O
11860	freindly	O
11860	and	O
11860	professional	O
11860	for	O
11860	the	O
11860	most	O
11860	part	O
11860	.	O
11861	Has	O
11861	good	O
11861	airport	B-aspect
11861	shuttle	I-aspect
11861	,	O
11861	ten	O
11861	minutes	O
11861	unless	O
11861	heavy	O
11861	traffic	O
11861	,	O
11861	then	O
11861	at	O
11861	worst	O
11861	20	O
11861	minutes	O
11861	.	O
11862	Its	O
11862	convienently	O
11862	located	O
11862	in	O
11862	southeast	O
11862	phoenix	O
11862	,	O
11862	right	O
11862	next	O
11862	to	O
11862	Tempe	O
11862	.	O
11863	Nice	O
11863	neghborhood	B-aspect
11863	,	O
11863	safe	O
11863	.	O
11864	Would	O
11864	stay	O
11864	again	O
11864	.	O
11865	Good	O
11865	conference	B-aspect
11865	facilities	I-aspect
11865	too	O
11865	,	O
11865	set	O
11865	up	O
11865	well	O
11865	.	O
11866	best	O
11866	Best	B-aspect
11866	Western	I-aspect
11867	This	O
11867	hotel	O
11867	is	O
11867	the	O
11867	best	O
11867	Best	B-aspect
11867	Western	I-aspect
11867	I	O
11867	have	O
11867	stayed	O
11867	in	O
11867	.	O
11868	Not	O
11868	especially	O
11868	attractive	O
11868	outside	B-aspect
11868	or	O
11868	surrounding	B-aspect
11868	area	I-aspect
11868	but	O
11868	convenient	O
11868	location	B-aspect
11868	and	O
11868	walk	O
11868	to	O
11868	small	O
11868	strip	O
11868	malls	O
11868	c	O
11868	eateries	O
11868	.	O
11869	Inside	O
11869	hotel	B-aspect
11869	is	O
11869	cool	O
11869	and	O
11869	southwestern	O
11869	.	O
11870	Hotel	B-aspect
11870	desk	I-aspect
11870	staff	I-aspect
11870	was	O
11870	friendly	O
11870	.	O
11871	There	O
11871	is	O
11871	a	O
11871	complimentary	O
11871	shuttle	B-aspect
11871	that	O
11871	goes	O
11871	anywhere	O
11871	in	O
11871	5	O
11871	mi	O
11871	area	O
11871	,	O
11871	including	O
11871	airport	O
11871	,	O
11871	and	O
11871	runs	O
11871	early	O
11871	am	O
11871	until	O
11871	about	O
11871	10	O
11871	pm	O
11871	.	O
11872	Free	O
11872	high	O
11872	speed	O
11872	internet	B-aspect
11872	.	O
11873	Very	O
11873	comfortable	O
11873	room	B-aspect
11873	.	O
11874	Pool	B-aspect
11874	area	I-aspect
11874	clean	O
11874	but	O
11874	not	O
11874	very	O
11874	attractive	O
11874	.	O
11875	Two	O
11875	dificulties	O
11875	I	O
11875	had	O
11875	were	O
11875	One	O
11875	,	O
11875	the	O
11875	restaurant	B-aspect
11875	service	I-aspect
11875	was	O
11875	terrible	O
11875	!	O
11876	It	O
11876	opens	O
11876	at	O
11876	6	O
11876	am	O
11876	which	O
11876	was	O
11876	great	O
11876	for	O
11876	the	O
11876	sightseeing	O
11876	tours	O
11876	and	O
11876	my	O
11876	breakfasts	B-aspect
11876	were	O
11876	all	O
11876	free	O
11876	,	O
11876	but	O
11876	once	O
11876	had	O
11876	to	O
11876	finally	O
11876	open	O
11876	the	O
11876	kitchen	O
11876	door	O
11876	and	O
11876	ask	O
11876	to	O
11876	be	O
11876	seated	O
11876	.	O
11877	Then	O
11877	wait	O
11877	to	O
11877	give	O
11877	order	O
11877	,	O
11877	then	O
11877	wait	O
11877	for	O
11877	the	O
11877	food	O
11877	.	O
11878	The	O
11878	food	B-aspect
11878	selection	I-aspect
11878	was	O
11878	pretty	O
11878	good	O
11878	.	O
11879	One	O
11879	time	O
11879	the	O
11879	employee	B-aspect
11879	stopped	O
11879	to	O
11879	pick	O
11879	up	O
11879	dirty	O
11879	plates	O
11879	as	O
11879	he	O
11879	led	O
11879	me	O
11879	to	O
11879	my	O
11879	seat	O
11879	!	O
11880	The	O
11880	other	O
11880	problem	O
11880	was	O
11880	the	O
11880	hotel	B-aspect
11880	manager	I-aspect
11880	a	O
11880	young	O
11880	woman	O
11880	apparently	O
11880	somewhat	O
11880	new	O
11880	at	O
11880	her	O
11880	job	O
11880	.	O
11881	She	O
11881	tried	O
11881	to	O
11881	refuse	O
11881	my	O
11881	gold	O
11881	crown	O
11881	club	O
11881	points	O
11881	as	O
11881	payment	O
11881	for	O
11881	my	O
11881	stay	O
11881	.	O
11882	When	O
11882	I	O
11882	was	O
11882	persistent	O
11882	,	O
11882	she	O
11882	made	O
11882	a	O
11882	phone	O
11882	call	O
11882	and	O
11882	I	O
11882	heard	O
11882	her	O
11882	say	O
11882	well	O
11882	,	O
11882	i	O
11882	never	O
11882	heard	O
11882	of	O
11882	that	O
11882	.	O
11883	Then	O
11883	she	O
11883	credited	O
11883	me	O
11883	for	O
11883	my	O
11883	points	O
11883	.	O
11884	I	O
11884	would	O
11884	definitely	O
11884	stay	O
11884	here	O
11884	again	O
11884	when	O
11884	in	O
11884	the	O
11884	Phoenix	O
11884	area	O
11884	!	O
11885	Good	O
11885	motel	B-aspect
11885	,	O
11885	Poor	O
11885	location	B-aspect
11886	We	O
11886	stayed	O
11886	at	O
11886	this	O
11886	hotel	O
11886	for	O
11886	four	O
11886	nights	O
11886	.	O
11887	My	O
11887	overall	O
11887	sense	O
11887	is	O
11887	that	O
11887	this	O
11887	was	O
11887	a	O
11887	good	O
11887	motel	B-aspect
11887	,	O
11887	comparatively	O
11887	inexpensive	O
11887	.	O
11888	Pros	O
11889	Comparatively	O
11889	inexpensive	O
11890	Microwave	O
11890	,	O
11890	refrigerator	O
11890	,	O
11890	coffee	O
11890	maker	O
11890	in	O
11890	room	B-aspect
11891	Decent	O
11891	but	O
11891	repetitive	O
11891	breakfast	B-aspect
11891	included	O
11891	in	O
11891	price	O
11891	wafles	O
11891	,	O
11891	scrambled	O
11891	eggs	O
11891	,	O
11891	cereal	O
11891	,	O
11891	etc	O
11891	.	O
11892	Free	O
11892	internet	B-aspect
11892	access	I-aspect
11892	including	O
11892	printing	B-aspect
11892	from	O
11892	lobby	O
11893	Nice	O
11893	staff	B-aspect
11894	Cons	O
11895	Average	O
11895	room	B-aspect
11895	size	O
11895	.	O
11896	Very	O
11896	limited	O
11896	space	B-aspect
11896	to	O
11896	hang	O
11896	clothes	O
11897	My	O
11897	biggest	O
11897	problem	O
11897	was	O
11897	the	O
11897	location	B-aspect
11897	.	O
11898	It	O
11898	was	O
11898	far	O
11898	away	O
11898	from	O
11898	all	O
11898	the	O
11898	sites	O
11898	I	O
11898	wanted	O
11898	to	O
11898	see	O
11898	.	O
11899	M	O
11899	.	O
11900	Great	O
11900	airport	O
11900	location	B-aspect
11901	I	O
11901	stayed	O
11901	1	O
11901	night	O
11901	at	O
11901	the	O
11901	Hilton	O
11901	near	O
11901	the	O
11901	Phoenix	O
11901	airport	O
11901	.	O
11902	It	O
11902	was	O
11902	very	O
11902	quiet	O
11902	considering	O
11902	being	O
11902	so	O
11902	close	O
11902	to	O
11902	the	O
11902	airport	O
11902	.	O
11903	Very	O
11903	clean	O
11903	and	O
11903	comfortable	O
11903	room	B-aspect
11903	,	O
11903	helpful	O
11903	and	O
11903	friendly	O
11903	staff	B-aspect
11903	.	O
11904	The	O
11904	food	B-aspect
11904	in	O
11904	the	O
11904	Bar	O
11904	and	O
11904	Grille	O
11904	was	O
11904	just	O
11904	ok	O
11904	.	O
11905	There	O
11905	is	O
11905	a	O
11905	charge	O
11905	for	O
11905	internet	B-aspect
11905	access	I-aspect
11905	in	O
11905	the	O
11905	room	O
11905	but	O
11905	it	O
11905	works	O
11905	great	O
11905	.	O
11906	You	O
11906	can	O
11906	print	O
11906	boarding	O
11906	passes	O
11906	at	O
11906	a	O
11906	kiosk	B-aspect
11906	near	O
11906	the	O
11906	front	O
11906	desk	O
11906	but	O
11906	it	O
11906	can	O
11906	be	O
11906	busy	O
11906	first	O
11906	thing	O
11906	in	O
11906	the	O
11906	morning	O
11906	so	O
11906	you	O
11906	might	O
11906	want	O
11906	to	O
11906	do	O
11906	it	O
11906	the	O
11906	day	O
11906	before	O
11906	.	O
11907	I	O
11907	left	O
11907	on	O
11907	the	O
11907	7	O
11907	00am	O
11907	shuttle	B-aspect
11907	and	O
11907	the	O
11907	ride	O
11907	to	O
11907	the	O
11907	airport	O
11907	was	O
11907	quick	O
11907	and	O
11907	hassle	O
11907	free	O
11907	.	O
11908	Excellent	O
11908	!	O
11909	Wow	O
11909	!	O
11909	What	O
11909	a	O
11909	great	O
11909	hotel	B-aspect
11909	!	O
11910	Rooms	B-aspect
11910	were	O
11910	clean	O
11910	,	O
11910	easy	O
11910	accessible	O
11910	.	O
11911	Beds	B-aspect
11911	were	O
11911	so	O
11911	comfortable	O
11911	!	O
11912	Staff	B-aspect
11912	was	O
11912	friendly	O
11912	.	O
11913	Pool	B-aspect
11913	was	O
11913	heated	O
11913	,	O
11913	had	O
11913	a	O
11913	great	O
11913	atmosphere	O
11913	with	O
11913	unlimited	O
11913	bottled	O
11913	water	O
11913	available	O
11913	while	O
11913	swimming	O
11913	laying	O
11913	out	O
11913	.	O
11914	Offered	O
11914	food	O
11914	and	O
11914	drink	O
11914	service	O
11914	at	O
11914	the	O
11914	pool	B-aspect
11914	.	O
11915	Room	B-aspect
11915	service	I-aspect
11915	was	O
11915	great	O
11915	!	O
11916	Prompt	O
11916	delivery	B-aspect
11916	and	O
11916	wonderful	O
11916	food	B-aspect
11916	.	O
11917	I	O
11917	had	O
11917	the	O
11917	southwestern	B-aspect
11917	ceasar	I-aspect
11917	it	O
11917	was	O
11917	one	O
11917	of	O
11917	the	O
11917	best	O
11917	salads	O
11917	I've	O
11917	ever	O
11917	had	O
11917	!	O
11918	I	O
11918	was	O
11918	very	O
11918	impressed	O
11918	and	O
11918	would	O
11918	come	O
11918	back	O
11918	to	O
11918	the	O
11918	HIlton	B-aspect
11918	Phoenix	I-aspect
11918	Airport	I-aspect
11918	again	O
11918	!	O
11919	DO	O
11919	NOT	O
11919	STAY	O
11919	HERE	O
11920	My	O
11920	family	O
11920	had	O
11920	5	O
11920	rooms	O
11920	at	O
11920	this	O
11920	hotel	O
11920	for	O
11920	one	O
11920	night	O
11920	.	O
11921	One	O
11921	room	O
11921	was	O
11921	on	O
11921	one	O
11921	floor	O
11921	,	O
11921	3	O
11921	were	O
11921	on	O
11921	another	O
11921	,	O
11921	and	O
11921	the	O
11921	last	O
11921	was	O
11921	way	O
11921	up	O
11921	top	O
11921	.	O
11922	Being	O
11922	way	O
11922	spread	O
11922	out	O
11922	would	O
11922	have	O
11922	been	O
11922	OK	O
11922	until	O
11922	we	O
11922	got	O
11922	to	O
11922	the	O
11922	rooms	O
11922	.	O
11923	All	O
11923	4	O
11923	lower	O
11923	rooms	B-aspect
11923	were	O
11923	80	O
11923	degrees	O
11923	and	O
11923	above	O
11923	.	O
11924	We	O
11924	were	O
11924	assured	O
11924	that	O
11924	the	O
11924	rooms	O
11924	would	O
11924	be	O
11924	cool	O
11924	by	O
11924	the	O
11924	time	O
11924	we	O
11924	got	O
11924	back	O
11924	from	O
11924	our	O
11924	concert	O
11924	.	O
11925	After	O
11925	the	O
11925	concert	O
11925	we	O
11925	had	O
11925	to	O
11925	change	O
11925	4	O
11925	of	O
11925	the	O
11925	rooms	B-aspect
11925	twice	O
11925	trying	O
11925	to	O
11925	find	O
11925	cooler	O
11925	floors	O
11925	.	O
11926	We	O
11926	finally	O
11926	gave	O
11926	up	O
11926	at	O
11926	12	O
11926	30	O
11926	a	O
11926	.	O
11926	m	O
11926	.	O
11926	with	O
11926	a	O
11926	room	B-aspect
11926	that	O
11926	was	O
11926	77	O
11926	degrees	O
11926	still	O
11926	too	O
11926	warm	O
11926	.	O
11927	And	O
11927	the	O
11927	room	B-aspect
11927	did	O
11927	not	O
11927	even	O
11927	have	O
11927	a	O
11927	shower	O
11927	curtain	O
11927	!	O
11928	I	O
11928	understand	O
11928	they	O
11928	are	O
11928	going	O
11928	through	O
11928	renovations	O
11928	,	O
11928	but	O
11928	they	O
11928	need	O
11928	to	O
11928	either	O
11928	do	O
11928	it	O
11928	floor	O
11928	by	O
11928	floor	O
11928	and	O
11928	close	O
11928	that	O
11928	floor	O
11928	or	O
11928	close	O
11928	the	O
11928	entire	O
11928	hotel	B-aspect
11928	until	O
11928	finished	O
11928	.	O
11929	The	O
11929	only	O
11929	nice	O
11929	thing	O
11929	was	O
11929	the	O
11929	free	O
11929	shuttle	B-aspect
11929	to	O
11929	America	O
11929	West	O
11929	Arena	O
11929	.	O
11930	Very	O
11930	disappointing	O
11931	Lots	O
11931	of	O
11931	services	B-aspect
11931	promised	O
11931	and	O
11931	not	O
11931	provided	O
11931	.	O
11932	The	O
11932	shuttle	B-aspect
11932	wasn't	O
11932	running	O
11932	,	O
11932	and	O
11932	the	O
11932	restaurant	B-aspect
11932	was	O
11932	closed	O
11932	down	O
11932	both	O
11932	of	O
11932	those	O
11932	explained	O
11932	to	O
11932	me	O
11932	with	O
11932	because	O
11932	business	O
11932	is	O
11932	low	O
11932	right	O
11932	now	O
11932	around	O
11932	the	O
11932	holidays	O
11932	.	O
11933	So	O
11933	I	O
11933	guess	O
11933	you	O
11933	should	O
11933	make	O
11933	sure	O
11933	it's	O
11933	going	O
11933	to	O
11933	be	O
11933	busy	O
11933	when	O
11933	you	O
11933	go	O
11933	!	O
11934	The	O
11934	business	B-aspect
11934	center	I-aspect
11934	has	O
11934	been	O
11934	taken	O
11934	apart	O
11934	the	O
11934	front	B-aspect
11934	desk	I-aspect
11934	staff	I-aspect
11934	did	O
11934	not	O
11934	know	O
11934	if	O
11934	it	O
11934	was	O
11934	going	O
11934	to	O
11934	be	O
11934	back	O
11934	,	O
11934	since	O
11934	they	O
11934	had	O
11934	no	O
11934	idea	O
11934	it	O
11934	had	O
11934	been	O
11934	taken	O
11934	apart	O
11934	and	O
11934	were	O
11934	quite	O
11934	shocked	O
11934	to	O
11934	find	O
11934	out	O
11934	,	O
11934	when	O
11934	they	O
11934	tried	O
11934	to	O
11934	let	O
11934	me	O
11934	in	O
11934	to	O
11934	use	O
11934	it	O
11934	.	O
11935	Vending	B-aspect
11935	machines	I-aspect
11935	were	O
11935	out	O
11935	of	O
11935	everything	O
11935	except	O
11935	in	O
11935	the	O
11935	lobby	O
11935	.	O
11936	Staff	B-aspect
11936	was	O
11936	very	O
11936	friendly	O
11936	and	O
11936	a	O
11936	bit	O
11936	embarrassed	O
11936	about	O
11936	everything	O
11936	that	O
11936	wasn't	O
11936	available	O
11936	.	O
11937	The	O
11937	room	B-aspect
11937	itself	O
11937	was	O
11937	fine	O
11937	.	O
11938	Pay	O
11938	extra	O
11938	and	O
11938	stay	O
11938	somewhere	O
11938	else	O
11939	This	O
11939	has	O
11939	to	O
11939	be	O
11939	the	O
11939	worst	O
11939	hotel	B-aspect
11939	I	O
11939	have	O
11939	ever	O
11939	stayed	O
11939	in	O
11939	!	O
11940	And	O
11940	I	O
11940	was	O
11940	there	O
11940	20	O
11940	days	O
11940	on	O
11940	business	O
11940	needless	O
11940	to	O
11940	say	O
11940	I	O
11940	didnt	O
11940	pay	O
11940	for	O
11940	it	O
11940	!	O
11941	Their	O
11941	was	O
11941	no	O
11941	HOT	O
11941	WATER	O
11941	!	O
11942	The	O
11942	beds	B-aspect
11942	are	O
11942	very	O
11942	hard	O
11942	.	O
11943	The	O
11943	staff	B-aspect
11943	was	O
11943	friendly	O
11943	.	O
11944	No	O
11944	wifi	O
11944	only	O
11944	in	O
11944	the	O
11944	hotel	O
11944	lobby	O
11944	.	O
11945	If	O
11945	you	O
11945	get	O
11945	a	O
11945	suite	B-aspect
11945	with	O
11945	a	O
11945	stove	O
11945	dont	O
11945	except	O
11945	dishes	O
11945	,	O
11945	pots	O
11945	and	O
11945	pans	O
11945	they	O
11945	do	O
11945	not	O
11945	provide	O
11945	them	O
11945	you	O
11945	have	O
11945	to	O
11945	buy	O
11945	your	O
11945	own	O
11945	.	O
11946	Pay	O
11946	the	O
11946	20	O
11946	extra	O
11946	and	O
11946	stay	O
11946	somewhere's	O
11946	else	O
11947	Great	O
11947	hotel	B-aspect
11947	,	O
11947	great	O
11947	location	B-aspect
11947	,	O
11947	great	O
11947	price	O
11948	I	O
11948	had	O
11948	a	O
11948	great	O
11948	time	O
11948	at	O
11948	this	O
11948	hotel	B-aspect
11948	and	O
11948	did	O
11948	not	O
11948	experience	O
11948	any	O
11948	of	O
11948	what	O
11948	the	O
11948	bad	O
11948	reviews	O
11948	are	O
11948	about	O
11948	.	O
11949	The	O
11949	staff	B-aspect
11949	was	O
11949	very	O
11949	friendly	O
11949	and	O
11949	helpful	O
11949	,	O
11949	the	O
11949	rooms	B-aspect
11949	were	O
11949	large	O
11949	and	O
11949	comfortable	O
11949	,	O
11949	the	O
11949	free	O
11949	breakfast	B-aspect
11949	was	O
11949	great	O
11949	,	O
11949	and	O
11949	the	O
11949	location	B-aspect
11949	downtown	O
11949	was	O
11949	excellent	O
11949	.	O
11950	The	O
11950	free	O
11950	shuttle	O
11950	to	O
11950	and	O
11950	from	O
11950	the	O
11950	airport	O
11950	saved	O
11950	us	O
11950	over	O
11950	30	O
11950	dollars	O
11950	alone	O
11950	in	O
11950	taxi	O
11950	cab	O
11950	fare	O
11950	Phoenix	O
11950	Taxi	O
11950	fares	O
11950	are	O
11950	ridiculously	O
11950	expensive	O
11950	and	O
11950	is	O
11950	also	O
11950	available	O
11950	anywhere	O
11950	downtown	O
11950	.	O
11951	I	O
11951	would	O
11951	highly	O
11951	recommend	O
11951	this	O
11951	hotel	B-aspect
11951	to	O
11951	anyone	O
11951	wanting	O
11951	to	O
11951	stay	O
11951	in	O
11951	downtown	O
11951	Phoenix	O
11951	.	O
